State,County,Payam,School_Name,School_Type,Total_Primary_Students,Total_Secondary_Students,Total_Students
Gogrial,Gogrial East County,Pathoun East,Jokangan Primary School,Primary,572,0,572
Gogrial,Gogrial East County,Pathoun East,Mabior Abun Primary,Primary,650,0,650
Gogrial,Gogrial East County,Pathoun East,Mading Biong Primary School,Primary,692,0,692
Gogrial,Gogrial East County,Pathoun East,Magurdit Unity Primary School,Primary,547,0,547
Gogrial,Gogrial East County,Pathoun East,Makerial Primary,Primary,442,0,442
Gogrial,Gogrial East County,Pathoun East,Makuach Biong primary,Primary,338,0,338
Gogrial,Gogrial East County,Pathoun East,Malual Kuel Primary School,Primary,519,0,519
Gogrial,Gogrial East County,Pathoun East,Mayen Dau Communit Primary School,Primary,286,0,286
Gogrial,Gogrial East County,Pathoun East,Mayom Biong Primary School,Primary,810,0,810
Gogrial,Gogrial East County,Pathoun East,Wunlit primary,Primary,676,0,676
Gogrial,Gogrial East County,Pathoun East,Yiik Adoor Primary,Primary,416,0,416
Gogrial,Gogrial East County,Pathoun East,Yiik Adoor Primary School,Primary,988,0,988
Gogrial,Gogrial East County,Pathoun West,Achot Primary School,Primary,416,0,416
Gogrial,Gogrial East County,Pathoun West,Aduup Tiik Primary School,Primary,286,0,286
Gogrial,Gogrial East County,Pathoun West,Aguar Primary School,Primary,442,0,442
Gogrial,Gogrial East County,Pathoun West,Akot Primary School,Primary,494,0,494
Gogrial,Gogrial East County,Pathoun West,Anyuathok primary,Primary,520,0,520
Gogrial,Gogrial East County,Pathoun West,Dalaliek Primary School,Primary,286,0,286
Gogrial,Gogrial East County,Pathoun West,JAK primary,Primary,405,0,405
Gogrial,Gogrial East County,Pathoun West,Kurnyuk Primary School,Primary,718,0,718
Gogrial,Gogrial East County,Pathoun West,Lac Diit primary school,Primary,287,0,287
Gogrial,Gogrial East County,Pathoun West,Liil Mawut Primary School,Primary,494,0,494
Gogrial,Gogrial East County,Pathoun West,Luony aker Primary School,Primary,1045,0,1045
Gogrial,Gogrial East County,Pathoun West,Mading Ameel Primary School,Primary,520,0,520
Gogrial,Gogrial East County,Pathoun West,Majook Primary School,Primary,1037,0,1037
Gogrial,Gogrial East County,Pathoun West,Majookamal Primary School.,Primary,286,0,286
Gogrial,Gogrial East County,Pathoun West,Makerjook Primary School,Primary,263,0,263
Gogrial,Gogrial East County,Pathoun West,Malual Wut Primary School,Primary,312,0,312
Gogrial,Gogrial East County,Pathoun West,Manyang Primary School.,Primary,832,0,832
Gogrial,Gogrial East County,Pathoun West,Marial patemkou primary,Primary,363,0,363
Gogrial,Gogrial East County,Pathoun West,Marol Academy Primary School,Primary,888,0,888
Gogrial,Gogrial East County,Pathoun West,Marol Academy Secondary,Secondary,0,572,572
Gogrial,Gogrial East County,Pathoun West,Mawut Primary School,Primary,1076,0,1076
Gogrial,Gogrial East County,Pathoun West,Mayen Rual Primary School,Primary,735,0,735
Gogrial,Gogrial East County,Pathoun West,Nyuop Chol Primary School,Primary,293,0,293
Gogrial,Gogrial East County,Pathoun West,Rirwak Primary School,Primary,570,0,570
Gogrial,Gogrial East County,Pathoun West,Roor Malou Primary School,Primary,588,0,588
Gogrial,Gogrial East County,Pathoun West,Thiou primary,Primary,286,0,286
Gogrial,Gogrial East County,Pathoun West,Thongloc Primary School,Primary,365,0,365
Gogrial,Gogrial East County,Pathoun West,Wa-Ngot primary school,Primary,962,0,962
Gogrial,Gogrial East County,Pathoun West,WunAbiel Primary,Primary,332,0,332
Gogrial,Gogrial East County,Pathoun West,Wunakoc Primary School,Primary,442,0,442
Gogrial,Gogrial East County,Pathoun West,Wuntim Primary School,Primary,568,0,568
Gogrial,Gogrial East County,Toch East,Abyei Thiik Primary School,Primary,286,0,286
Gogrial,Gogrial East County,Toch East,Agaigai Primary School,Primary,442,0,442
Gogrial,Gogrial East County,Toch East,Akochyich Primary School,Primary,557,0,557
Gogrial,Gogrial East County,Toch East,Awut-Wut Primary School,Primary,414,0,414
Gogrial,Gogrial East County,Toch East,BULICH Primary School.,Primary,295,0,295
Gogrial,Gogrial East County,Toch East,Buokagook Primary School,Primary,585,0,585
Gogrial,Gogrial East County,Toch East,Hope Secondary School,Secondary,0,520,520
Gogrial,Gogrial East County,Toch East,Lacatem Primary School,Primary,572,0,572
Gogrial,Gogrial East County,Toch East,Lietnhom Comboni Primary School,Primary,858,0,858
Gogrial,Gogrial East County,Toch East,Linda Primary School,Primary,765,0,765
Gogrial,Gogrial East County,Toch East,Maliai Primary School,Primary,728,0,728
Gogrial,Gogrial East County,Toch East,Malual Aher Primary School,Primary,442,0,442
Gogrial,Gogrial East County,Toch East,Maper Agep Primary School,Primary,818,0,818
Gogrial,Gogrial East County,Toch East,Norman Orphanage Primary School,Primary,286,0,286
Gogrial,Gogrial East County,Toch East,Nyangdit Primary School,Primary,390,0,390
Gogrial,Gogrial East County,Toch East,Panhom Aker Primary School,Primary,416,0,416
Gogrial,Gogrial East County,Toch East,Ruot Agoth Primary School,Primary,334,0,334
Gogrial,Gogrial East County,Toch East,Taap Primary School,Primary,651,0,651
Gogrial,Gogrial East County,Toch East,Thuramon Primary School,Primary,286,0,286
Gogrial,Gogrial East County,Toch East,Wathlang Secondary School,Secondary,0,364,364
Gogrial,Gogrial East County,Touch North,Ajogo Primary School,Primary,767,0,767
Gogrial,Gogrial East County,Touch North,Aker - abouk primary school,Primary,664,0,664
Gogrial,Gogrial East County,Touch North,Akuach Primary School,Primary,597,0,597
Gogrial,Gogrial East County,Touch North,APiath Primary School,Primary,442,0,442
Gogrial,Gogrial East County,Touch North,Chuen Akuong Primary School,Primary,548,0,548
Gogrial,Gogrial East County,Touch North,Mabiortiit Primary School,Primary,728,0,728
Gogrial,Gogrial East County,Touch North,Machar Awuny Primary School,Primary,647,0,647
Gogrial,Gogrial East County,Touch North,Majak-Nyuom Primary School,Primary,582,0,582
Gogrial,Gogrial East County,Touch North,Mangol Primary School,Primary,702,0,702
Gogrial,Gogrial East County,Touch North,Mayom Chol Primary School,Primary,481,0,481
Gogrial,Gogrial East County,Touch North,Pannyuom primary school,Primary,390,0,390
Gogrial,Gogrial East County,Touch North,Rum-liet primary school,Primary,442,0,442
Gogrial,Gogrial East County,Touch North,Thiek thou primary school,Primary,719,0,719
Gogrial,Gogrial East County,Touch North,Uguar Primary School,Primary,476,0,476
Gogrial,Gogrial East County,Touch West,Agakeer Primary School,Primary,445,0,445
Gogrial,Gogrial East County,Touch West,Agany Primary,Primary,361,0,361
Gogrial,Gogrial East County,Touch West,Chuur Primary School,Primary,682,0,682
Gogrial,Gogrial East County,Touch West,LIetnham Primary School,Primary,442,0,442
Gogrial,Gogrial East County,Touch West,Mading Akot Primary School,Primary,358,0,358
Gogrial,Gogrial East County,Touch West,Majak Liet Primary,Primary,444,0,444
Gogrial,Gogrial East County,Touch West,Maker-Riau Primary School,Primary,655,0,655
Gogrial,Gogrial East County,Touch West,Pan Roor Primary School,Primary,608,0,608
Gogrial,Gogrial East County,Touch West,Panacier Primary School,Primary,578,0,578
Gogrial,Gogrial East County,Touch West,Pinydit Primary School,Primary,572,0,572
Gogrial,Gogrial East County,Touch West,Tarweng Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Akon North,Achot jaang primary,Primary,572,0,572
Gogrial,Gogrial West County,Akon North,Achu Pajok Primary School,Primary,804,0,804
Gogrial,Gogrial West County,Akon North,Amethwol Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Akon North,Gordeng Primary School,Primary,546,0,546
Gogrial,Gogrial West County,Akon North,Joong A IDPS primary school,Primary,572,0,572
Gogrial,Gogrial West County,Akon North,Kuec Akot Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Akon North,Mabil Pajok Primary School,Primary,1144,0,1144
Gogrial,Gogrial West County,Akon North,Madol Pajok Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Akon North,Magok Pajok Community Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Akon North,Majak Bol Primary School,Primary,858,0,858
Gogrial,Gogrial West County,Akon North,Marial Makual Primary School,Primary,623,0,623
Gogrial,Gogrial West County,Akon North,Mayen Pajok Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Akon North,Muong-Kuac Primary School.,Primary,546,0,546
Gogrial,Gogrial West County,Akon North,Rual E.C.S Primary school,Primary,286,0,286
Gogrial,Gogrial West County,Akon North,Rual Girls,Primary,832,0,832
Gogrial,Gogrial West County,Akon North,Wun-Cum Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Akon South,Adut bul primary,Primary,822,0,822
Gogrial,Gogrial West County,Akon South,Ajuaja Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Akon South,Akon Primary School,Primary,1066,0,1066
Gogrial,Gogrial West County,Akon South,Akon Secondary school,Secondary,0,430,430
Gogrial,Gogrial West County,Akon South,Anyieny-Agaldit,Primary,520,0,520
Gogrial,Gogrial West County,Akon South,Ariang-Awan,Primary,1144,0,1144
Gogrial,Gogrial West County,Akon South,Bulic Awan Rup Primary School,Primary,645,0,645
Gogrial,Gogrial West County,Akon South,Kunyuk Girls Primary School,Primary,780,0,780
Gogrial,Gogrial West County,Akon South,Lang Agal Primary School,Primary,655,0,655
Gogrial,Gogrial West County,Akon South,Lau Nhom Primary,Primary,1281,0,1281
Gogrial,Gogrial West County,Akon South,Mading Primary,Primary,624,0,624
Gogrial,Gogrial West County,Akon South,Majok Gol Achol,Primary,879,0,879
Gogrial,Gogrial West County,Akon South,Makuei Primary School,Primary,877,0,877
Gogrial,Gogrial West County,Akon South,Malek Agal Primary school,Primary,338,0,338
Gogrial,Gogrial West County,Akon South,Mary Immaculate Primary School,Primary,0,0,0
Gogrial,Gogrial West County,Akon South,Mathiangdit Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Akon South,Nyieth Primary School,Primary,603,0,603
Gogrial,Gogrial West County,Akon South,Peth Primary School.,Primary,611,0,611
Gogrial,Gogrial West County,Akon South,Rengping Primary,Primary,572,0,572
Gogrial,Gogrial West County,Alek North,Mabior Mun Primary School,Primary,675,0,675
Gogrial,Gogrial West County,Alek North,Mabior Pagong Primary School,Primary,286,0,286
Gogrial,Gogrial West County,Alek North,Majok Dheng Primary,Primary,390,0,390
Gogrial,Gogrial West County,Alek North,Makuac Primary School,Primary,338,0,338
Gogrial,Gogrial West County,Alek North,Malek Ngok Primary School,Primary,698,0,698
Gogrial,Gogrial West County,Alek North,Mankuac Primary School,Primary,496,0,496
Gogrial,Gogrial West County,Alek North,Mayom Kataduet Primary School,Primary,650,0,650
Gogrial,Gogrial West County,Alek North,Wunliet Primary School,Primary,542,0,542
Gogrial,Gogrial West County,Alek South,Ageem Primary School,Primary,286,0,286
Gogrial,Gogrial West County,Alek South,Alek Primary School,Primary,873,0,873
Gogrial,Gogrial West County,Alek South,Amoth Primary School,Primary,1170,0,1170
Gogrial,Gogrial West County,Alek South,Atukuel Primary School,Primary,408,0,408
Gogrial,Gogrial West County,Alek South,Bul Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Alek South,Dor peace Girl Primary School,Primary,364,0,364
Gogrial,Gogrial West County,Alek South,Gaikou Primary School,Primary,338,0,338
Gogrial,Gogrial West County,Alek South,Majok Amal Primary School,Primary,389,0,389
Gogrial,Gogrial West County,Alek South,Malual Agurping Primary School,Primary,640,0,640
Gogrial,Gogrial West County,Alek South,Malual Awien Primary School,Primary,416,0,416
Gogrial,Gogrial West County,Alek South,Mathiang Thel Primary School,Primary,570,0,570
Gogrial,Gogrial West County,Alek South,Ngamathian basic community school,Primary,546,0,546
Gogrial,Gogrial West County,Alek South,Ngap Athian Primary School,Primary,546,0,546
Gogrial,Gogrial West County,Alek South,Rhom Primary school,Primary,468,0,468
Gogrial,Gogrial West County,Alek West,Ajiing Primary School,Primary,390,0,390
Gogrial,Gogrial West County,Alek West,Alek Secondary School,Secondary,0,249,249
Gogrial,Gogrial West County,Alek West,Athokpur Primary school,Primary,442,0,442
Gogrial,Gogrial West County,Alek West,Chawiu Primary School,Primary,598,0,598
Gogrial,Gogrial West County,Alek West,Chiwiu Primary School,Primary,0,0,0
Gogrial,Gogrial West County,Alek West,Keet Primary School,Primary,858,0,858
Gogrial,Gogrial West County,Alek West,Mangar I Primary School,Primary,858,0,858
Gogrial,Gogrial West County,Alek West,Mangar Two Primary School,Primary,832,0,832
Gogrial,Gogrial West County,Alek West,Mayentiit Primary school,Primary,363,0,363
Gogrial,Gogrial West County,Alek West,Nyokthiang Primary School,Primary,570,0,570
Gogrial,Gogrial West County,Alek West,Paduol Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Alek West,Winy ALP School,ALP,0,0,286
Gogrial,Gogrial West County,Gogrial,Ayuang Primary School,Primary,258,0,258
Gogrial,Gogrial West County,Gogrial,Christ the King Primary School,Primary,664,0,664
Gogrial,Gogrial West County,Gogrial,GOGRIAL Primary School,Primary,1082,0,1082
Gogrial,Gogrial West County,Gogrial,Lang Primary School,Primary,475,0,475
Gogrial,Gogrial West County,Gogrial,Mading Wuny Primary School,Primary,418,0,418
Gogrial,Gogrial West County,Gogrial,Majok Awan Primary School,Primary,602,0,602
Gogrial,Gogrial West County,Gogrial,Maluil Ajak Primary School,Primary,733,0,733
Gogrial,Gogrial West County,Gogrial,Mandeeng Primary School,Primary,454,0,454
Gogrial,Gogrial West County,Gogrial,Mary Immaculate Nursery School,PRE,0,0,0
Gogrial,Gogrial West County,Gogrial,Mayom Ajak Primary School,Primary,754,0,754
Gogrial,Gogrial West County,Gogrial,Mitor primary school,Primary,286,0,286
Gogrial,Gogrial West County,Gogrial,Nyarkech Girls Secondary School,Secondary,0,195,195
Gogrial,Gogrial West County,Gogrial,Nyiel Kau Primary School,Primary,640,0,640
Gogrial,Gogrial West County,Gogrial,Wunriang Primary School,Primary,281,0,281
Gogrial,Gogrial West County,Gogrial,Wuntur Primary School,Primary,286,0,286
Gogrial,Gogrial West County,Kuac North,Adel Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Kuac North,Agok Primary School,Primary,382,0,382
Gogrial,Gogrial West County,Kuac North,Aguerdiet primary,Primary,390,0,390
Gogrial,Gogrial West County,Kuac North,Ajiep Primary School,Primary,470,0,470
Gogrial,Gogrial West County,Kuac North,Akuat Primary School,Primary,459,0,459
Gogrial,Gogrial West County,Kuac North,ALPHA Primary School,Primary,973,0,973
Gogrial,Gogrial West County,Kuac North,Ammy Robin 2 Primary School,Primary,888,0,888
Gogrial,Gogrial West County,Kuac North,Ammy Robins Primary School,Primary,1496,0,1496
Gogrial,Gogrial West County,Kuac North,Angui Primary School,Primary,694,0,694
Gogrial,Gogrial West County,Kuac North,Anyuat Primary School,Primary,390,0,390
Gogrial,Gogrial West County,Kuac North,Atem Weel primary,Primary,1289,0,1289
Gogrial,Gogrial West County,Kuac North,Buluk Primary School,Primary,478,0,478
Gogrial,Gogrial West County,Kuac North,Combani College Scondary School,Secondary,0,100,100
Gogrial,Gogrial West County,Kuac North,Dr Starla Primary School,Primary,292,0,292
Gogrial,Gogrial West County,Kuac North,Freedom primary,Primary,683,0,683
Gogrial,Gogrial West County,Kuac North,Good Samaritan Primary School,Primary,664,0,664
Gogrial,Gogrial West County,Kuac North,Good Samaritan Sinior Secondary School,Secondary,0,0,0
Gogrial,Gogrial West County,Kuac North,Injas Primary,Primary,1222,0,1222
Gogrial,Gogrial West County,Kuac North,Koot Primary School,Primary,545,0,545
Gogrial,Gogrial West County,Kuac North,Kuajok Academy SS,Secondary,0,864,864
Gogrial,Gogrial West County,Kuac North,KuaJok BOYS Primary School,Primary,293,0,293
Gogrial,Gogrial West County,Kuac North,Kuajok Comprehensive College,Secondary,0,910,910
Gogrial,Gogrial West County,Kuac North,Kuajok Girls Primary School,Primary,546,0,546
Gogrial,Gogrial West County,Kuac North,Kuajok National Secondary School,Secondary,0,520,520
Gogrial,Gogrial West County,Kuac North,LukLuk Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Kuac North,Mabior Gol Primary,Primary,723,0,723
Gogrial,Gogrial West County,Kuac North,Malek Primary School,Primary,514,0,514
Gogrial,Gogrial West County,Kuac North,Malual Agei primary school,Primary,341,0,341
Gogrial,Gogrial West County,Kuac North,Mangar Primary School,Primary,884,0,884
Gogrial,Gogrial West County,Kuac North,Mayen gumel primary,Primary,1269,0,1269
Gogrial,Gogrial West County,Kuac North,Mayen Gumel Secondary,Secondary,0,208,208
Gogrial,Gogrial West County,Kuac North,Nile Academy Primary School,Primary,0,0,0
Gogrial,Gogrial West County,Kuac North,Nile Academy Secondary School,Secondary,0,0,0
Gogrial,Gogrial West County,Kuac North,Pach-yil Primary School,Primary,626,0,626
Gogrial,Gogrial West County,Kuac North,Pan-riang Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Kuac North,Panchum Primary School,Primary,286,0,286
Gogrial,Gogrial West County,Kuac North,Panrok Don Bosco Primary school,Primary,672,0,672
Gogrial,Gogrial West County,Kuac North,Panthoi primary,Primary,941,0,941
Gogrial,Gogrial West County,Kuac North,Rialdit Primary,Primary,286,0,286
Gogrial,Gogrial West County,Kuac North,St Joseph Kinder Garden and primary school,Primary,1013,0,1013
Gogrial,Gogrial West County,Kuac North,St. Augustine Secondary,Secondary,0,572,572
Gogrial,Gogrial West County,Kuac North,St. Bakhita primary school,Primary,681,0,681
Gogrial,Gogrial West County,Kuac North,St. Charles Primary School,Primary,560,0,560
Gogrial,Gogrial West County,Kuac North,St. peter primary,Primary,486,0,486
Gogrial,Gogrial West County,Kuac North,Warayat Primary,Primary,1137,0,1137
Gogrial,Gogrial West County,Kuac South,Karic child friendly,Primary,1196,0,1196
Gogrial,Gogrial West County,Kuac South,Lakawet primary,Primary,555,0,555
Gogrial,Gogrial West County,Kuac South,Mabior Atuot Primary School,Primary,728,0,728
Gogrial,Gogrial West County,Kuac South,Mabior Dong Primary School,Primary,702,0,702
Gogrial,Gogrial West County,Kuac South,Maluil Tit Primary School,Primary,825,0,825
Gogrial,Gogrial West County,Kuac South,Manyiel-Nhom Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Kuac South,Marol Ajiing Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Kuac South,Mayam Ariech Primary School,Primary,338,0,338
Gogrial,Gogrial West County,Kuac South,Mayomkou Primary,Primary,280,0,280
Gogrial,Gogrial West County,Kuac South,Pantiit Primary,Primary,572,0,572
Gogrial,Gogrial West County,Kuac South,Paweng Primary,Primary,806,0,806
Gogrial,Gogrial West County,Kuac South,Riang-Alek,Primary,702,0,702
Gogrial,Gogrial West County,Kuac South,ST Paul Primary School,Primary,568,0,568
Gogrial,Gogrial West County,Kuac South,Thurnyior Primary School,Primary,702,0,702
Gogrial,Gogrial West County,Kuac South,Weel Primary School,Primary,442,0,442
Gogrial,Gogrial West County,Kuac South,Wunkuel Primary School,Primary,286,0,286
Gogrial,Gogrial West County,Raiu,Adeer Primary School,Primary,546,0,546
Gogrial,Gogrial West County,Raiu,Agangy Primary School,Primary,520,0,520
Gogrial,Gogrial West County,Raiu,Angouth Primary School,Primary,859,0,859
Gogrial,Gogrial West County,Raiu,Kuel Primary School,Primary,572,0,572
Gogrial,Gogrial West County,Raiu,Light Academy Secondary,Secondary,0,393,393
Gogrial,Gogrial West County,Raiu,Mabior Kot Primary,Primary,966,0,966
Gogrial,Gogrial West County,Raiu,Malek Akol Primary,Primary,552,0,552
Gogrial,Gogrial West County,Raiu,Pakor Primary School.,Primary,494,0,494
Gogrial,Gogrial West County,Raiu,Panliet Primary School,Primary,973,0,973
Gogrial,Gogrial West County,Raiu,Rumameth Primary,Primary,808,0,808
Gogrial,Gogrial West County,Raiu,Thur - akoon Primary School,Primary,572,0,572
Gok,Cueibet County,Abiriu,Abiriu Boys Primary School,Primary,1146,0,1146
Gok,Cueibet County,Abiriu,Abiriu ECS primary,Primary,1560,0,1560
Gok,Cueibet County,Abiriu,Akur-Dau Primary School,Primary,858,0,858
Gok,Cueibet County,Abiriu,Ameth-Duol Primary School,Primary,582,0,582
Gok,Cueibet County,Abiriu,Amol But Primary School,Primary,1203,0,1203
Gok,Cueibet County,Abiriu,Angeer Primary School,Primary,579,0,579
Gok,Cueibet County,Abiriu,Awan Kuek Primary,Primary,573,0,573
Gok,Cueibet County,Abiriu,Biling-Anger Primary School,Primary,913,0,913
Gok,Cueibet County,Abiriu,Cueibet Girls Primary School,Primary,1159,0,1159
Gok,Cueibet County,Abiriu,Cueibet Secondary,Secondary,0,807,807
Gok,Cueibet County,Abiriu,Cueibet VOC & ICT School,Primary,754,0,754
Gok,Cueibet County,Abiriu,Debel Primary School,Primary,572,0,572
Gok,Cueibet County,Abiriu,ECSS Primary School,Primary,887,0,887
Gok,Cueibet County,Abiriu,Joor Primary School,Primary,286,0,286
Gok,Cueibet County,Abiriu,Kubur William Primary School,Primary,832,0,832
Gok,Cueibet County,Abiriu,Marial Akeng Primary School,Primary,572,0,572
